destination,terminal,aisle,gate,time,flight,statusCode,status,extract_date
['MNL'],T1,B,36,07:40,"[{'no': 'CX 907', 'airline': 'CPA'}]",DA,Dep 07:50,2020-12-10
"['VKO', 'LGG']",TT,,,08:05,"[{'no': 'ZF 2014', 'airline': 'AZV'}]",DA,Dep 14:35,2020-12-10
['NRT'],T1,B,3,08:25,"[{'no': 'CX 526', 'airline': 'CPA'}, {'no': 'AA 8966', 'airline': 'AAL'}, {'no': 'JL 7026', 'airline': 'JAL'}]",DA,Dep 08:24,2020-12-10
['CTS'],T1,K,,08:30,"[{'no': 'HX 6634', 'airline': 'CRK'}]",DA,Dep 08:22,2020-12-10
['SYD'],T1,B,60,08:45,"[{'no': 'CX 139', 'airline': 'CPA'}, {'no': 'AY 5105', 'airline': 'FIN'}, {'no': 'BA 4135', 'airline': 'BAW'}]",DA,Dep 08:38,2020-12-10
['PEK'],T1,B,31,09:00,"[{'no': 'CX 386', 'airline': 'CPA'}, {'no': 'CA 6604', 'airline': 'CCA'}]",DA,Dep 08:59,2020-12-10
['PVG'],T1,K,11,09:00,"[{'no': 'HX 236', 'airline': 'CRK'}, {'no': 'HU 8492', 'airline': 'CHH'}]",DA,Dep 09:13,2020-12-10
['TPE'],T1,B,9,09:00,"[{'no': 'CX 530', 'airline': 'CPA'}]",DA,Dep 09:03,2020-12-10
['TPE'],T1,K,,09:05,"[{'no': 'HX 252', 'airline': 'CRK'}, {'no': 'BR 2898', 'airline': 'EVA'}]",DA,Dep 09:06,2020-12-10
['SIN'],T1,B,26,09:20,"[{'no': 'CX 691', 'airline': 'CPA'}, {'no': 'AA 8890', 'airline': 'AAL'}]",DA,Dep 09:22,2020-12-10
['LHR'],T1,,27,09:20,"[{'no': 'VS 637', 'airline': 'VIR'}]",DA,Dep 09:16,2020-12-10
['MNL'],T1,L,45,09:25,"[{'no': '5J 111', 'airline': 'CEB'}]",DA,Dep 09:19,2020-12-10
['CTS'],T1,K,,09:30,"[{'no': 'HX 690', 'airline': 'CRK'}]",DA,Dep 09:30,2020-12-10
"['NRT', 'ORD']",T1,,5,09:40,"[{'no': 'UA 2864', 'airline': 'UAL'}]",DA,Dep 09:38,2020-12-10
['TPE'],T1,,8,09:50,"[{'no': 'BR 892', 'airline': 'EVA'}, {'no': 'HX 1820', 'airline': 'CRK'}]",DA,Dep 10:02,2020-12-10
['PVG'],T1,B,28,09:55,"[{'no': 'CX 368', 'airline': 'CPA'}]",DA,Dep 09:56,2020-12-10
['TPE'],T1,B,4,10:25,"[{'no': 'CX 494', 'airline': 'CPA'}]",DA,Dep 10:22,2020-12-10
['NRT'],T1,B,30,10:30,"[{'no': 'CX 520', 'airline': 'CPA'}, {'no': 'AA 8882', 'airline': 'AAL'}, {'no': 'JL 7046', 'airline': 'JAL'}]",DA,Dep 10:27,2020-12-10
['MEL'],T1,B,23,11:00,"[{'no': 'CX 163', 'airline': 'CPA'}, {'no': 'BA 4577', 'airline': 'BAW'}]",DA,Dep 10:51,2020-12-10
['RMQ'],T1,H,10,11:00,"[{'no': 'UO 172', 'airline': 'HKE'}]",DA,Dep 10:56,2020-12-10
['AMM'],T1,,3,11:00,"[{'no': 'RJ 1296', 'airline': 'RJA'}]",DA,Dep 10:36,2020-12-10
['TPE'],T1,,60,11:05,"[{'no': 'CI 904', 'airline': 'CAL'}]",DA,Dep 10:47,2020-12-10
['NRT'],T1,B,64,11:05,"[{'no': 'CX 504', 'airline': 'CPA'}, {'no': 'JL 7042', 'airline': 'JAL'}, {'no': 'AA 8880', 'airline': 'AAL'}]",DA,Dep 13:13,2020-12-10
['FUK'],T1,B,24,11:10,"[{'no': 'CX 588', 'airline': 'CPA'}]",DA,Dep 11:10,2020-12-10
['SYX'],T1,K,,11:10,"[{'no': 'HX 169', 'airline': 'CRK'}, {'no': 'HU 8271', 'airline': 'CHH'}]",DA,Dep 11:16,2020-12-10
['TPE'],T1,,26,11:15,"[{'no': 'BR 852', 'airline': 'EVA'}, {'no': 'HX 1822', 'airline': 'CRK'}]",DA,Dep 11:03,2020-12-10
['KIX'],T1,K,,11:30,"[{'no': 'HX 618', 'airline': 'CRK'}, {'no': 'EY 4292', 'airline': 'ETD'}, {'no': 'AI 7172', 'airline': 'AIC'}]",DA,Dep 11:27,2020-12-10
['MNL'],T1,F,45,11:30,"[{'no': 'PR 301', 'airline': 'PAL'}]",DA,Dep 11:10,2020-12-10
['CGK'],T1,,29,11:40,"[{'no': 'GA 8734', 'airline': 'GIA'}]",DA,Dep 11:46,2020-12-10
['KIX'],T1,B,49,11:45,"[{'no': 'CX 506', 'airline': 'CPA'}, {'no': 'JL 7052', 'airline': 'JAL'}]",DA,Dep 11:38,2020-12-10
['HAN'],T1,K,11,11:55,"[{'no': 'HX 528', 'airline': 'CRK'}]",DA,Dep 21:09,2020-12-10
['BKK'],T1,B,7,12:00,"[{'no': 'CX 653', 'airline': 'CPA'}, {'no': 'PG 4556', 'airline': 'BKP'}, {'no': 'AY 5843', 'airline': 'FIN'}, {'no': 'AA 8941', 'airline': 'AAL'}]",DA,Dep 12:14,2020-12-10
['LAX'],T1,B,66,12:25,"[{'no': 'CX 884', 'airline': 'CPA'}, {'no': 'MH 9200', 'airline': 'MAS'}, {'no': 'LA 5635', 'airline': 'LAN'}, {'no': 'AA 8937', 'airline': 'AAL'}]",DA,Dep 12:07,2020-12-10
['TPE'],T1,,28,12:25,"[{'no': 'BR 868', 'airline': 'EVA'}]",DA,Dep 13:02,2020-12-10
['SIN'],T1,F,30,12:30,"[{'no': 'SQ 891', 'airline': 'SIA'}, {'no': 'VA 5650', 'airline': 'VOZ'}]",DA,Dep 12:26,2020-12-10
['KUL'],T1,B,11,12:45,"[{'no': 'CX 725', 'airline': 'CPA'}]",DA,Dep 12:44,2020-12-10
['PVG'],T1,B,,13:40,"[{'no': 'CX 360', 'airline': 'CPA'}]",DA,Dep 13:38,2020-12-10
['TPE'],T1,K,11,13:40,"[{'no': 'HX 254', 'airline': 'CRK'}, {'no': 'BR 2900', 'airline': 'EVA'}]",DA,Dep 14:32,2020-12-10
"['NRT', 'LAX']",T1,,8,14:00,"[{'no': 'AA 9741', 'airline': 'AAL'}]",DA,Dep 13:59,2020-12-10
['TPE'],T1,,60,14:10,"[{'no': 'CI 910', 'airline': 'CAL'}]",DA,Dep 13:19,2020-12-10
['SIN'],T1,,24,14:10,"[{'no': 'TR 979', 'airline': 'TGW'}]",DA,Dep 14:04,2020-12-10
['MNL'],T1,B,31,14:20,"[{'no': 'CX 919', 'airline': 'CPA'}]",DA,Dep 14:47,2020-12-10
['SVO'],T1,,9,14:30,"[{'no': 'SU 213', 'airline': 'AFL'}]",DA,Dep 14:10,2020-12-10
['HND'],T1,,26,14:55,"[{'no': 'NH 860', 'airline': 'ANA'}, {'no': 'UA 7918', 'airline': 'UAL'}]",DA,Dep 15:01,2020-12-10
['YVR'],T1,D,33,15:00,"[{'no': 'AC 008', 'airline': 'ACA'}, {'no': 'AI 7326', 'airline': 'AIC'}]",DA,Dep 15:02,2020-12-10
['PER'],T1,B,41,15:15,"[{'no': 'CX 171', 'airline': 'CPA'}, {'no': 'QF 8236', 'airline': 'QFA'}, {'no': 'OM 5621', 'airline': 'MGL'}, {'no': 'JL 7905', 'airline': 'JAL'}, {'no': 'BA 4145', 'airline': 'BAW'}, {'no': 'AY 5847', 'airline': 'FIN'}]",DA,Dep 15:15,2020-12-10
['NRT'],T1,,28,15:20,"[{'no': 'NH 9646', 'airline': 'ANA'}]",DA,Dep 14:53,2020-12-10
"['BKK', 'MAD']",TT,,,15:30,"[{'no': 'DE 7845', 'airline': 'CFG'}]",DA,Dep 15:28,2020-12-10
['TPE'],T1,,36,15:30,"[{'no': 'BR 870', 'airline': 'EVA'}]",DA,Dep 14:51,2020-12-10
['SIN'],T1,,30,15:45,"[{'no': 'SQ 861', 'airline': 'SIA'}, {'no': 'AC 6301', 'airline': 'ACA'}, {'no': 'VA 5642', 'airline': 'VOZ'}]",DA,Dep 15:01,2020-12-10
['BKK'],T1,B,49,16:05,"[{'no': 'CX 701', 'airline': 'CPA'}, {'no': 'AC 9763', 'airline': 'ACA'}, {'no': 'QR 3451', 'airline': 'QTR'}, {'no': 'PG 4560', 'airline': 'BKP'}]",DA,Dep 15:59,2020-12-10
['KHH'],T1,,66,16:10,"[{'no': 'CI 936', 'airline': 'CAL'}, {'no': 'AE 5216', 'airline': 'MDA'}]",DA,Dep 15:57,2020-12-10
['LAX'],T1,B,,16:40,"[{'no': 'CX 882', 'airline': 'CPA'}, {'no': 'LA 5634', 'airline': 'LAN'}, {'no': 'AA 8935', 'airline': 'AAL'}, {'no': 'MH 9192', 'airline': 'MAS'}]",DA,Dep 18:00,2020-12-10
['SGN'],T1,B,47,16:50,"[{'no': 'CX 799', 'airline': 'CPA'}, {'no': 'QF 8241', 'airline': 'QFA'}, {'no': 'QR 5820', 'airline': 'QTR'}, {'no': 'BA 4563', 'airline': 'BAW'}, {'no': 'JL 7927', 'airline': 'JAL'}, {'no': 'AC 9769', 'airline': 'ACA'}, {'no': 'AY 5853', 'airline': 'FIN'}, {'no': 'VN 3561', 'airline': 'HVN'}]",DA,Dep 16:42,2020-12-10
['TPE'],T1,K,23,16:55,"[{'no': 'HX 282', 'airline': 'CRK'}, {'no': 'BR 2892', 'airline': 'EVA'}]",DA,Dep 17:04,2020-12-10
['SIN'],T1,K,11,17:00,"[{'no': 'HX 2735', 'airline': 'CRK'}]",DA,Dep 17:28,2020-12-10
['RMQ'],T1,,27,17:00,"[{'no': 'AE 1820', 'airline': 'MDA'}]",DA,Dep 16:50,2020-12-10
['AKL'],T1,G,35,17:20,"[{'no': 'NZ 080', 'airline': 'ANZ'}, {'no': 'TG 4863', 'airline': 'THA'}, {'no': 'TK 8722', 'airline': 'THY'}, {'no': 'LH 7158', 'airline': 'DLH'}, {'no': 'CX 7401', 'airline': 'CPA'}]",DA,Dep 17:19,2020-12-10
['CEB'],T1,B,4,17:30,"[{'no': 'CX 925', 'airline': 'CPA'}, {'no': 'AC 9779', 'airline': 'ACA'}, {'no': 'PR 925', 'airline': 'PAL'}]",DA,Dep 17:26,2020-12-10
['TPE'],T1,F,10,17:45,"[{'no': 'CI 916', 'airline': 'CAL'}]",DA,Dep 19:12,2020-12-10
['YYZ'],T1,,7,18:00,"[{'no': 'AC 7154', 'airline': 'ACA'}]",DA,Dep 17:51,2020-12-10
['ADD'],T1,,32,18:00,"[{'no': 'ET 665', 'airline': 'ETH'}]",DA,Dep 16:04,2020-12-10
['SIN'],T1,L,28,18:15,"[{'no': 'TR 981', 'airline': 'TGW'}, {'no': 'SQ 8505', 'airline': 'SIA'}]",DA,Dep 18:05,2020-12-10
['HAN'],T1,B,24,18:25,"[{'no': 'CX 743', 'airline': 'CPA'}]",DA,Dep 18:24,2020-12-10
['TPE'],T1,B,60,18:30,"[{'no': 'CX 402', 'airline': 'CPA'}]",DA,Dep 18:27,2020-12-10
['TPE'],T1,,,18:40,"[{'no': 'BR 856', 'airline': 'EVA'}]",DA,Dep 18:18,2020-12-10
['KHH'],T1,,,18:50,"[{'no': 'CI 938', 'airline': 'CAL'}, {'no': 'AE 5218', 'airline': 'MDA'}]",DA,Dep 17:40,2020-12-10
['SYD'],T1,B,62,18:55,"[{'no': 'CX 111', 'airline': 'CPA'}, {'no': 'AY 5841', 'airline': 'FIN'}, {'no': 'BA 4133', 'airline': 'BAW'}, {'no': 'LX 9501', 'airline': 'SWR'}, {'no': 'LA 5643', 'airline': 'LAN'}, {'no': 'QR 3463', 'airline': 'QTR'}, {'no': 'LH 7001', 'airline': 'DLH'}, {'no': 'OM 5601', 'airline': 'MGL'}]",DA,Dep 19:01,2020-12-10
['CGK'],T1,B,33,19:05,"[{'no': 'CX 797', 'airline': 'CPA'}, {'no': 'BA 4575', 'airline': 'BAW'}, {'no': 'AA 8917', 'airline': 'AAL'}, {'no': 'QR 5809', 'airline': 'QTR'}]",DA,Dep 19:05,2020-12-10
['DOH'],T1,E,26,19:05,"[{'no': 'QR 817', 'airline': 'QTR'}, {'no': 'IB 7924', 'airline': 'IBE'}, {'no': 'CX 9291', 'airline': 'CPA'}]",DA,Dep 19:01,2020-12-10
['MEL'],T1,B,3,19:05,"[{'no': 'CX 135', 'airline': 'CPA'}]",DA,Dep 19:05,2020-12-10
['MNL'],T1,,49,19:35,"[{'no': '5J 117', 'airline': 'CEB'}]",DA,Dep 19:24,2020-12-10
['TPE'],T1,,,19:40,"[{'no': 'BR 872', 'airline': 'EVA'}, {'no': 'HX 1832', 'airline': 'CRK'}]",DA,Dep 19:28,2020-12-10
['SIN'],T1,,30,19:55,"[{'no': 'SQ 871', 'airline': 'SIA'}, {'no': 'VA 5647', 'airline': 'VOZ'}, {'no': 'ET 1324', 'airline': 'ETH'}]",DA,Dep 19:33,2020-12-10
['BOM'],T1,B,35,20:10,"[{'no': 'CX 663', 'airline': 'CPA'}, {'no': 'AA 8948', 'airline': 'AAL'}, {'no': 'QF 8247', 'airline': 'QFA'}, {'no': 'JL 7913', 'airline': 'JAL'}]",DA,Dep 19:58,2020-12-10
"['CCU', 'DWC']",T1,,,20:10,"[{'no': '5M 774', 'airline': 'HFM'}]",DA,Dep 20:50,2020-12-10
"['BKK', 'DXB']",T1,G,32,20:35,"[{'no': 'EK 385', 'airline': 'UAE'}]",DA,Dep 20:34,2020-12-10
['TPE'],T1,,3,21:10,"[{'no': 'CI 924', 'airline': 'CAL'}]",DA,Dep 21:15,2020-12-10
"['BKK', 'AMS']",T1,D,24,21:20,"[{'no': 'KL 848', 'airline': 'KLM'}]",DA,Dep 21:07,2020-12-10
"['GUM', 'LAX']",T1,,7,21:25,"[{'no': 'UA 2851', 'airline': 'UAL'}]",DA,Dep 21:21,2020-12-10
['TPE'],T1,,28,21:40,"[{'no': 'CI 928', 'airline': 'CAL'}]",DA,Dep 21:22,2020-12-10
['HGH'],T1,K,60,21:50,"[{'no': 'HX 128', 'airline': 'CRK'}, {'no': 'HU 8518', 'airline': 'CHH'}]",DA,Dep 21:56,2020-12-10
['TPE'],T1,,24,22:40,"[{'no': 'CI 922', 'airline': 'CAL'}]",DA,Dep 22:42,2020-12-10
['KUL'],T1,K,32,23:00,"[{'no': 'HX 2747', 'airline': 'CRK'}]",DA,Dep 22:53,2020-12-10
['IST'],T1,,31,23:05,"[{'no': 'TK 6081', 'airline': 'THY'}]",DA,Dep 22:51,2020-12-10
['LHR'],T1,J,45,23:45,"[{'no': 'BA 028', 'airline': 'BAW'}]",DA,Dep 23:43,2020-12-10
['FRA'],T1,F,41,23:45,"[{'no': 'LH 797', 'airline': 'DLH'}, {'no': 'CX 6799', 'airline': 'CPA'}, {'no': 'NZ 4213', 'airline': 'ANZ'}]",DA,Dep 23:50,2020-12-10
['LHR'],T1,,29,23:50,"[{'no': 'VS 207', 'airline': 'VIR'}]",DA,Dep 23:43,2020-12-10
['SYD'],T1,B,33,23:55,"[{'no': 'CX 101', 'airline': 'CPA'}, {'no': 'QR 5810', 'airline': 'QTR'}, {'no': 'OM 5603', 'airline': 'MGL'}, {'no': 'AY 5093', 'airline': 'FIN'}, {'no': 'BA 4131', 'airline': 'BAW'}]",DA,Dep 00:00 (11/12/2020),2020-12-10
['LHR'],T1,B,60,23:55,"[{'no': 'CX 251', 'airline': 'CPA'}]",DA,Dep 01:18 (11/12/2020),2020-12-10
['MEL'],T1,B,27,00:05,"[{'no': 'CX 105', 'airline': 'CPA'}, {'no': 'QR 5830', 'airline': 'QTR'}, {'no': 'BA 4567', 'airline': 'BAW'}, {'no': 'AY 5095', 'airline': 'FIN'}, {'no': 'OM 5613', 'airline': 'MGL'}, {'no': 'LH 7013', 'airline': 'DLH'}, {'no': 'LX 9513', 'airline': 'SWR'}]",DA,Dep 00:01,2020-12-11
['FRA'],T1,B,26,00:35,"[{'no': 'CX 289', 'airline': 'CPA'}, {'no': 'LH 7015', 'airline': 'DLH'}]",DA,Dep 00:38,2020-12-11
['AMS'],T1,B,62,00:50,"[{'no': 'CX 271', 'airline': 'CPA'}]",DA,Dep 00:43,2020-12-11
['ICN'],T1,G,30,00:55,"[{'no': 'KE 608', 'airline': 'KAL'}, {'no': 'DL 7916', 'airline': 'DAL'}]",DA,Dep 00:38,2020-12-11
['LHR'],T1,,5,01:10,"[{'no': 'BA 032F', 'airline': 'BAW'}]",DA,Dep 01:01,2020-12-11
['TLV'],T1,B,4,01:30,"[{'no': 'CX 675', 'airline': 'CPA'}]",DA,Dep 01:26,2020-12-11
['MAN'],T1,B,28,01:35,"[{'no': 'CX 219', 'airline': 'CPA'}]",DA,Dep 01:36,2020-12-11
['ICN'],T1,E,41,02:00,"[{'no': 'OZ 7463', 'airline': 'AAR'}]",DA,Dep 01:58,2020-12-11
['ICN'],T1,,29,02:00,"[{'no': 'KE 8602', 'airline': 'KAL'}]",DA,Dep 01:57,2020-12-11
['NAN'],T1,,33,03:00,"[{'no': 'FJ 1392', 'airline': 'FJI'}]",DA,Dep 02:36,2020-12-11
['ICN'],T1,,31,03:00,"[{'no': 'KE 612', 'airline': 'KAL'}, {'no': 'DL 9041', 'airline': 'DAL'}]",DA,Dep 02:55,2020-12-11
['TLV'],T1,,35,03:30,"[{'no': 'LY 078', 'airline': 'ELY'}, {'no': 'VN 3755', 'airline': 'HVN'}, {'no': 'HX 1978', 'airline': 'CRK'}, {'no': 'QF 5017', 'airline': 'QFA'}]",DA,Dep 03:06,2020-12-11
['ICN'],T1,,29,04:00,"[{'no': 'KE 8608', 'airline': 'KAL'}]",DA,Dep 03:49,2020-12-11
['HAN'],T1,,30,04:30,"[{'no': 'VN 593', 'airline': 'HVN'}, {'no': 'CX 1791', 'airline': 'CPA'}]",DA,Dep 04:36,2020-12-11
['SYD'],T1,K,,05:00,"[{'no': 'HX 2017', 'airline': 'CRK'}]",DA,Dep 04:44,2020-12-11
['MEL'],T1,,47,05:35,"[{'no': 'QF 030', 'airline': 'QFA'}]",DA,Dep 05:34,2020-12-11
"['ICN', 'MEX']",TT,,27,05:55,"[{'no': 'AM 9021', 'airline': 'AMX'}]",DA,Dep 05:42,2020-12-11
['AMM'],T1,,30,07:00,"[{'no': 'RJ 1291', 'airline': 'RJA'}]",DA,Dep 06:46,2020-12-11
['MNL'],T1,B,49,07:40,"[{'no': 'CX 907', 'airline': 'CPA'}]",DA,Dep 07:45,2020-12-11
['NRT'],T1,B,43,08:10,"[{'no': 'CX 526', 'airline': 'CPA'}]",DA,Dep 09:24,2020-12-11
['CEB'],T1,B,35,08:20,"[{'no': 'CX 921', 'airline': 'CPA'}, {'no': 'PR 921', 'airline': 'PAL'}]",DA,Dep 08:18,2020-12-11
['SGN'],T1,B,,08:25,"[{'no': 'CX 767', 'airline': 'CPA'}, {'no': 'QF 8239', 'airline': 'QFA'}, {'no': 'AA 8910', 'airline': 'AAL'}, {'no': 'VN 3563', 'airline': 'HVN'}]",DA,Dep 08:18,2020-12-11
['PEK'],T1,K,,08:30,"[{'no': 'HX 336', 'airline': 'CRK'}]",DA,Dep 08:15,2020-12-11
['PEK'],T1,B,23,09:00,"[{'no': 'CX 386', 'airline': 'CPA'}, {'no': 'CA 6604', 'airline': 'CCA'}]",DA,Dep 09:01,2020-12-11
['MNL'],T1,B,64,09:00,"[{'no': 'CX 901', 'airline': 'CPA'}]",DA,Dep 09:01,2020-12-11
['PVG'],T1,K,29,09:00,"[{'no': 'HX 236', 'airline': 'CRK'}, {'no': 'HU 8492', 'airline': 'CHH'}]",DA,Dep 11:09,2020-12-11
['TPE'],T1,K,,09:05,"[{'no': 'HX 252', 'airline': 'CRK'}, {'no': 'BR 2898', 'airline': 'EVA'}]",DA,Dep 12:23,2020-12-11
['CMB'],T1,,62,09:25,"[{'no': 'UL 897', 'airline': 'ALK'}]",DA,Dep 09:21,2020-12-11
['KIX'],T1,B,60,09:25,"[{'no': 'CX 562', 'airline': 'CPA'}, {'no': 'JL 7068', 'airline': 'JAL'}]",DA,Dep 09:19,2020-12-11
['KIX'],T1,B,3,09:25,"[{'no': 'CX 596', 'airline': 'CPA'}, {'no': 'JL 7028', 'airline': 'JAL'}]",DA,Dep 09:25,2020-12-11
['NRT'],T1,K,26,09:30,"[{'no': 'HX 608', 'airline': 'CRK'}, {'no': 'AI 7160', 'airline': 'AIC'}]",DA,Dep 09:32,2020-12-11
['CTS'],T1,K,8,09:30,"[{'no': 'HX 690', 'airline': 'CRK'}]",DA,Dep 09:23,2020-12-11
"['NRT', 'ORD']",T1,,5,09:40,"[{'no': 'UA 2864', 'airline': 'UAL'}]",DA,Dep 08:52,2020-12-11
['SUB'],T1,B,36,09:45,"[{'no': 'CX 779', 'airline': 'CPA'}, {'no': 'BA 4571', 'airline': 'BAW'}, {'no': 'AA 8920', 'airline': 'AAL'}, {'no': 'JL 7921', 'airline': 'JAL'}, {'no': 'QR 3479', 'airline': 'QTR'}]",DA,Dep 09:48,2020-12-11
['TPE'],T1,,35,09:50,"[{'no': 'BR 892', 'airline': 'EVA'}, {'no': 'HX 1820', 'airline': 'CRK'}]",DA,Dep 09:48,2020-12-11
['PVG'],T1,B,11,09:55,"[{'no': 'CX 368', 'airline': 'CPA'}]",DA,Dep 09:54,2020-12-11
['TPE'],T1,B,28,10:25,"[{'no': 'CX 494', 'airline': 'CPA'}]",DA,Dep 10:18,2020-12-11
['HEL'],T1,J,9,10:25,"[{'no': 'AY 102', 'airline': 'FIN'}]",DA,Dep 10:20,2020-12-11
['NRT'],T1,B,45,10:30,"[{'no': 'CX 520', 'airline': 'CPA'}, {'no': 'JL 7046', 'airline': 'JAL'}, {'no': 'AA 8882', 'airline': 'AAL'}]",DA,Dep 10:26,2020-12-11
['KIX'],T1,B,32,10:40,"[{'no': 'CX 566', 'airline': 'CPA'}, {'no': 'QR 5838', 'airline': 'QTR'}, {'no': 'JL 7050', 'airline': 'JAL'}]",DA,Dep 10:33,2020-12-11
['TPE'],T1,,23,11:05,"[{'no': 'CI 904', 'airline': 'CAL'}]",DA,Dep 10:48,2020-12-11
['FUK'],T1,B,70,11:10,"[{'no': 'CX 588', 'airline': 'CPA'}]",DA,Dep 11:10,2020-12-11
['TPE'],T1,E,26,11:15,"[{'no': 'BR 852', 'airline': 'EVA'}, {'no': 'HX 1822', 'airline': 'CRK'}]",DA,Dep 11:13,2020-12-11
['ORD'],T1,B,4,11:30,"[{'no': 'CX 806', 'airline': 'CPA'}, {'no': 'AA 8921', 'airline': 'AAL'}]",DA,Dep 11:27,2020-12-11
['KIX'],T1,K,,11:30,"[{'no': 'HX 618', 'airline': 'CRK'}, {'no': 'EY 4292', 'airline': 'ETD'}, {'no': 'AI 7172', 'airline': 'AIC'}]",DA,Dep 18:00,2020-12-11
['MNL'],T1,F,47,11:30,"[{'no': 'PR 301', 'airline': 'PAL'}]",DA,Dep 11:08,2020-12-11
['FOC'],T1,J,10,11:35,"[{'no': 'MF 8696', 'airline': 'CXA'}]",DA,Dep 11:35,2020-12-11
['VKO'],TT,,,11:40,"[{'no': 'RL 9944', 'airline': 'ABG'}]",DA,Dep 11:37,2020-12-11
['CGK'],T1,,7,11:40,"[{'no': 'GA 8734', 'airline': 'GIA'}]",DA,Dep 12:06,2020-12-11
['KIX'],T1,B,41,11:45,"[{'no': 'CX 506', 'airline': 'CPA'}, {'no': 'JL 7052', 'airline': 'JAL'}]",DA,Dep 11:45,2020-12-11
['PEK'],T1,B,68,12:00,"[{'no': 'CX 332', 'airline': 'CPA'}, {'no': 'CA 6606', 'airline': 'CCA'}]",DA,Dep 11:58,2020-12-11
['BKK'],T1,B,27,12:00,"[{'no': 'CX 653', 'airline': 'CPA'}, {'no': 'PG 4556', 'airline': 'BKP'}, {'no': 'AY 5843', 'airline': 'FIN'}, {'no': 'AA 8941', 'airline': 'AAL'}]",DA,Dep 11:58,2020-12-11
['TPE'],T1,,8,12:25,"[{'no': 'BR 868', 'airline': 'EVA'}]",DA,Dep 11:56,2020-12-11
['PVG'],T1,J,11,12:30,"[{'no': 'MU 502', 'airline': 'CES'}, {'no': 'HO 3504', 'airline': 'DKH'}, {'no': 'FM 3002', 'airline': 'CSH'}]",DA,Dep 12:27,2020-12-11
['SIN'],T1,F,28,12:30,"[{'no': 'SQ 891', 'airline': 'SIA'}, {'no': 'VA 5650', 'airline': 'VOZ'}]",DA,Dep 12:23,2020-12-11
['KTM'],T1,B,,12:40,"[{'no': 'CX 2603', 'airline': 'CPA'}]",DA,Dep 12:37,2020-12-11
['KUL'],T1,B,,12:45,"[{'no': 'CX 725', 'airline': 'CPA'}]",DA,Dep 12:40,2020-12-11
['BNE'],T1,B,25,12:45,"[{'no': 'CX 157D', 'airline': 'CPA'}]",DA,Dep 10:04 (12/12/2020),2020-12-11
['ICN'],T1,E,10,13:15,"[{'no': 'OZ 722', 'airline': 'AAR'}, {'no': 'HX 1552', 'airline': 'CRK'}]",DA,Dep 13:15,2020-12-11
['BKK'],T1,,9,13:40,"[{'no': 'FD 9001', 'airline': 'AIQ'}]",DA,Dep 12:58,2020-12-11
"['NRT', 'LAX']",T1,,7,14:00,"[{'no': 'AA 9741', 'airline': 'AAL'}]",DA,Dep 14:26,2020-12-11
['ICN'],T1,B,4,14:05,"[{'no': 'CX 418', 'airline': 'CPA'}, {'no': 'QF 8229', 'airline': 'QFA'}]",DA,Dep 17:48,2020-12-11
['TPE'],T1,F,23,14:10,"[{'no': 'CI 910', 'airline': 'CAL'}]",DA,Dep 13:47,2020-12-11
['TPE'],T1,K,,14:10,"[{'no': 'HX 254', 'airline': 'CRK'}, {'no': 'BR 2900', 'airline': 'EVA'}]",DA,Dep 18:01,2020-12-11
['SIN'],T1,,32,14:10,"[{'no': 'TR 979', 'airline': 'TGW'}]",DA,Dep 13:42,2020-12-11
['MNL'],T1,B,32,14:20,"[{'no': 'CX 919', 'airline': 'CPA'}]",DA,Dep 15:55,2020-12-11
['SVO'],T1,,64,14:30,"[{'no': 'SU 213', 'airline': 'AFL'}]",DA,Dep 14:05,2020-12-11
['PEK'],T1,,11,14:35,"[{'no': 'CA 112', 'airline': 'CCA'}, {'no': 'CX 6112', 'airline': 'CPA'}]",DA,Dep 14:42,2020-12-11
['HND'],T1,,28,14:55,"[{'no': 'NH 860', 'airline': 'ANA'}, {'no': 'UA 7918', 'airline': 'UAL'}]",DA,Dep 14:42,2020-12-11
['PER'],T1,B,23,15:15,"[{'no': 'CX 171', 'airline': 'CPA'}, {'no': 'AY 5847', 'airline': 'FIN'}, {'no': 'QF 8236', 'airline': 'QFA'}, {'no': 'OM 5621', 'airline': 'MGL'}, {'no': 'JL 7905', 'airline': 'JAL'}, {'no': 'BA 4145', 'airline': 'BAW'}]",DA,Dep 16:03,2020-12-11
['NRT'],T1,E,26,15:20,"[{'no': 'NH 1932', 'airline': 'ANA'}]",DA,Dep 15:27,2020-12-11
['TPE'],T1,,62,15:30,"[{'no': 'BR 870', 'airline': 'EVA'}, {'no': 'HX 1826', 'airline': 'CRK'}]",DA,Dep 15:10,2020-12-11
['RMQ'],T1,,7,15:40,"[{'no': 'AE 1820', 'airline': 'MDA'}]",DA,Dep 15:13,2020-12-11
['SIN'],T1,,8,15:45,"[{'no': 'SQ 861', 'airline': 'SIA'}, {'no': 'VA 5642', 'airline': 'VOZ'}, {'no': 'AC 6301', 'airline': 'ACA'}]",DA,Dep 15:23,2020-12-11
['YVR'],T1,B,47,16:00,"[{'no': 'CX 838', 'airline': 'CPA'}]",DA,Dep 15:58,2020-12-11
['BKK'],T1,B,4,16:05,"[{'no': 'CX 701', 'airline': 'CPA'}, {'no': 'AC 9763', 'airline': 'ACA'}, {'no': 'PG 4560', 'airline': 'BKP'}, {'no': 'QR 3451', 'airline': 'QTR'}]",DA,Dep 15:55,2020-12-11
